Row,coelomocyte,endocrine,epithelium,excretory,germline,gland,glia,gonad,hypodermis,intestine,mesoderm,muscle,neuron,pharynx,seam,valve,vulva
RC01758,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC01759,46.72,8.8886,98.6254,212.0076,33.7495,35.6399,224.133,33.9889,172.64,274.5562,9.8314,15.7374,13.3732,43.9638,635.117,40.6022,92.5097
RC01639,1,1,1.2906,12.7226,6.4582,2.8426,2.8817,2.8533,11.8176,1,1,4.7041,6.306,7.1377,2.2256,2.5232,2.8302
RC02640,1,4.9443,2.8402,12.7226,11.9165,1.3685,1.9408,1,51.7228,9.8244,2.9625,1.8669,1.6774,1,3.0835,1,2.8302
RC01896,13.43,2,2,25.4453,18.3747,2.3685,3.568,2.7413,41.0638,10.8244,2,26.9827,3.287,2,7.6377,5.0463,2
RC01903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC02736,12.43,12.833,281.6731,12.7226,1,7.2647,143.065,28.7996,50.7612,12.0305,1.9813,15.8951,30.3977,43.9638,20.1191,29.9401,26.6227
RC02035,69.5801,64.1092,42.3552,59.6132,6.4582,17.583,42.8668,47.3327,35.3761,34.0915,58.8946,39.3016,38.4133,25.5507,34.4584,32.9864,41.2643
RC01737,12.43,52.2762,5.7457,12.7226,11.9165,1.737,12.7603,6.1893,44.0302,14.2366,16.7002,9.5115,13.87,7.1377,11.54,13.1853,10.151
RC01528,69.5801,174.5502,303.4645,94.7811,39.2077,24.2161,213.7839,91.0709,262.0659,84.8317,119.7329,53.8814,45.7514,154.442,72.4515,39.079,125.4532
RC01529,12.43,48.3319,33.8324,59.6132,39.2077,11.6868,24.2071,24.7224,18.789,40.7098,18.6627,8.0929,16.7375,68.5145,18.5258,34.5096,48.5851
RC01056,1,198.2161,92.5238,59.6132,55.5825,9.1072,67.1716,39.5488,57.973,31.8854,11.7939,8.7234,27.2818,62.3768,38.3803,45.1717,87.0191
RC01049,35.29,36.4989,35.7694,59.6132,17.3747,17.2144,11.9763,135.921,88.9836,270.144,13.7564,22.8303,44.6676,129.8913,18.6484,74.1118,70.5474
RC01051,1,1,7.5858,1,1,3.2111,1.6272,6.9306,19.1496,16.4427,1,2.1033,3.8675,7.1377,54.8031,5.5695,6.4906
RC01641,126.7301,111.441,255.814,305.7887,33.7495,43.7472,161.4111,55.858,239.9499,265.7318,48.1007,79.8886,75.0814,320.1594,383.8724,124.3761,162.0571
RC01830,126.7301,111.441,255.814,305.7887,33.7495,43.7472,161.4111,55.858,239.9499,265.7318,48.1007,79.8886,75.0814,320.1594,383.8724,124.3761,162.0571
RC01827,12.43,36.4989,209.132,247.1755,61.0407,16.1089,101.6686,32.5063,115.7873,115.7171,19.644,28.1106,24.1885,172.8551,52.5971,29.9401,85.1889
RC02750,1,1,7.5858,1,1,3.2111,1.6272,6.9306,19.1496,16.4427,1,2.1033,3.8675,7.1377,54.8031,5.5695,6.4906
RC01066,46.72,20.7216,30.7331,36.1679,44.666,9.4757,14.1716,28.7996,32.1308,53.9464,20.6253,29.0563,15.6763,136.029,19.1386,4.0463,59.5662
RC01057,162.0201,124.274,103.6932,271.6207,72.9572,31.8493,51.0799,80.951,247.2001,167.4574,53.0257,145.9067,58.5828,382.5362,257.5343,43.1254,51.4152
RC02749,12.43,36.4989,66.3742,94.7811,39.2077,18.32,29.8521,18.4211,41.8667,49.5342,17.6815,15.9739,8.6091,295.6087,106.5228,13.1853,24.7925
RC01843,82.0101,49.3319,71.0545,25.4453,29.2912,14.1608,38.2219,28.6877,34.453,6.4122,116.8079,112.8853,155.672,124.7536,27.002,107.0982,25.7925
RC01829,527.7804,1102.4659,983.2906,1502.4982,340.4113,147.1929,1178.9755,574.6727,1591.2329,1513.1772,916.5378,1096.8256,1501.3976,2800.7822,1448.6791,801.6601,556.5489
RC01844,1,1,1.0969,12.7226,1,1,1,1,1.1202,3.2061,1,1.0788,1.1806,1,1.1226,1,1
RCC0165,7,10.9443,8.8403,53.8906,23.3747,39.7974,14.6834,7.7413,147.8699,234.2281,8.9626,8.4973,16.5735,7,14.7212,22.2317,10.6604
RCC0083,24.86,2,3.8402,13.7226,12.9164,6.7906,25.6775,2.7414,319.0774,668.2416,7.8876,4.6007,4.9353,2,12.1724,43.1254,9.3208
RC03991,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,43.6485,2.8302
RCC0166,7,10.9443,8.8403,53.8906,23.3747,39.7974,14.6834,7.7413,147.8699,234.2281,8.9626,8.4973,16.5735,7,14.7212,22.2317,10.6604
RCC0084,24.86,2,3.8402,13.7226,12.9164,6.7906,25.6775,2.7414,319.0774,668.2416,7.8876,4.6007,4.9353,2,12.1724,43.1254,9.3208
RC03858,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,43.6485,2.8302
RCC0167,7,10.9443,8.8403,53.8906,23.3747,39.7974,14.6834,7.7413,147.8699,234.2281,8.9626,8.4973,16.5735,7,14.7212,22.2317,10.6604
RCC0085,24.86,2,3.8402,13.7226,12.9164,6.7906,25.6775,2.7414,319.0774,668.2416,7.8876,4.6007,4.9353,2,12.1724,43.1254,9.3208
RC04742,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,43.6485,2.8302
RCC0168,7,10.9443,8.8403,53.8906,23.3747,39.7974,14.6834,7.7413,147.8699,234.2281,8.9626,8.4973,16.5735,7,14.7212,22.2317,10.6604
RCC0086,24.86,2,3.8402,13.7226,12.9164,6.7906,25.6775,2.7414,319.0774,668.2416,7.8876,4.6007,4.9353,2,12.1724,43.1254,9.3208
RC03778,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,43.6485,2.8302
RCC0088,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0089,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0090,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0091,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0092,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0093,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0094,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0095,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0096,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0097,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0098,1,1,1.1937,1,1,1,2.0976,1,12.5388,29.6793,1,1.2364,1.3387,1,1.6128,2.5232,1
RCC0103,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0104,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0106,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0107,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0125,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RCC0126,1,1,1.3874,1,6.4582,1.3685,4.2929,1.7413,105.3302,170.8696,1,1.7093,1.9709,1,4.3091,22.2317,2.8302
RC01795,1,1,1.8717,83.0585,33.7495,6.5277,59.1745,2.4826,1422.319,29.6793,9.8314,1.7881,12.312,1,833.1714,1,2.8302
RC07211,1,1,1.8717,83.0585,33.7495,6.5277,59.1745,2.4826,1422.319,29.6793,9.8314,1.7881,12.312,1,833.1714,1,2.8302
RC00699,3,6.9443,7.0678,3,8.4582,3.3685,10.0562,3.3707,15.861,38.2976,4.9626,3.5516,90.832,9.1377,3.6129,3,10.3208
RC00694,70.5801,61.1648,203.8368,283.3434,72.9572,19.32,127.9141,83.5457,168.3514,30.6793,189.4214,193.3502,137.1348,327.2971,328.8631,82.7276,55.0756
RC01372,2,5.9443,4.2276,72.3359,12.9165,3.474,7.8018,3.4826,274.2442,118.9232,2,4.1278,5.3417,20.413,10.7016,26.3706,2
RC01378,35.29,79.8864,83.8073,47.8906,22.833,12.4238,72.6597,34.7302,70.4733,69.389,69.6885,46.8673,35.4103,74.6522,25.6342,51.2643,68.7172
RC00698,12.43,8.8886,5.4551,1,44.666,2.474,2.0976,28.7996,3.8847,18.6488,6.8876,5.7286,5.5158,1,4.4316,11.6621,19.3019
RC04734,12.43,146.9399,27.7308,94.7811,22.833,6.1591,77.3639,11.0079,287.0667,84.8317,12.7752,15.2646,47.1513,215.8188,185.2052,48.218,43.0945
RC01375,1,1,2.0654,1,1,3.2111,1,2.4826,1,1,1,1,1.9257,1,1,1,1
TCE5093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00078,24.86,41.4432,8.1016,48.8906,40.2077,9.0017,13.9171,20.1624,250.9261,5031.9037,4.9438,63.6292,12.1605,81.7898,56.6611,40.079,16.6416
RC02389,193.73,545.2627,755.9311,2928.3243,3097.3266,143.5443,2770.3704,329.317,6366.2763,1327.6825,443.8243,182.4313,621.0032,1129.8189,1034.8632,1259.1127,712.2286
RC08734,1,1,1.3874,1,6.4582,1.737,1.784,2.112,6.7694,18.6488,1,3.9948,13.3055,1,1.3677,2.5232,2.8302
RC08735,6,9.9443,7.7434,52.8906,22.3747,38.4289,11.9585,6.7413,133.5281,160.4269,7.9626,7.1033,13.9704,6,12.8633,7.5232,6
RCC0050,71.58,10.8886,156.8957,85.0585,46.6659,13.3183,141.3017,11.5253,496.0445,733.2184,11.8314,170.7072,13.5218,291.471,258.6568,79.1581,57.9059
RC03719,2,5.9443,3.1622,2,12.9164,3.1055,9.0562,3.112,164.2647,540.288,2.9813,6.965,4.1676,14.2754,7.6377,47.6948,3.8302
RC07296,1,1,1.7748,24.4453,1,1,7.2722,5.4479,41.3859,12.0305,1,22.5151,2.5128,1,3.4512,2.5232,4.6604
RC03718,4,11.8886,7.4867,4,4,5.474,4.6272,4.3707,8.4473,41.5037,4.9813,6.443,5.1742,4,4.6128,4,13.151
RC03720,4,11.8886,7.4867,4,4,5.474,4.6272,4.3707,8.4473,41.5037,4.9813,6.443,5.1742,4,4.6128,4,13.151
RC04824,98.44,66.1648,181.428,1952.9586,296.287,63.3821,2055.3387,103.3721,2557.9218,472.4868,35.4567,68.7869,38.8362,160.442,1080.979,89.2508,217.4724
RC08733,2,9.8886,45.1954,13.7226,29.2912,21.5311,48.2574,23.1277,90.1037,176.2818,48.1194,11.3783,19.4987,20.413,57.6415,30.9401,20.302
RM08761,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RM08759,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RM04807,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RC04823,98.44,66.1648,181.428,1952.9586,296.287,63.3821,2055.3387,103.3721,2557.9218,472.4868,35.4567,68.7869,38.8362,160.442,1080.979,89.2508,217.4724
RC04826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC04262,1,1,1.2906,1,1,1,1,1,1,1,1,1.2364,4.2965,1,1,1,1
RC01463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC07218,1,1,1.3874,1,1,1,1.9408,1,1.601,91.45,2.9625,1.6305,3.3934,1,1.4902,1,2.8302
RC07209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC08723,1,1,1.2906,1,1,1,1,1,1,1,1,1.2364,4.2965,1,1,1,1
RM08505,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RC07372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC08724,1,1,1.2906,1,1,1,1,1,1,1,1,1.2364,4.2965,1,1,1,1
RC08761,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RC08759,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RC04807,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RC08505,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
RC08725,1,3408.8942,3.7118,1,1,1.3685,1,1,1.3606,1,1,1.0788,1.2258,1,1.6128,1,1
DMN0078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01000,92.4401,675.4791,99.4002,59.6132,50.1242,13.1608,197.4762,86.9936,235.743,20.8549,955.7696,280.6171,876.294,105.3406,202.9762,444.2401,59.5662
RM00705,629.6505,32.5546,228.1147,434.7378,126.5397,65.1208,36.1242,779.0194,370.4828,629.738,906.7064,1125.7733,72.8912,1406.5288,146.967,127.4224,257.2272
RM00706,629.6505,32.5546,228.1147,434.7378,126.5397,65.1208,36.1242,779.0194,370.4828,629.738,906.7064,1125.7733,72.8912,1406.5288,146.967,127.4224,257.2272
RC00233,58.15,16.7773,12.6221,47.8906,6.4582,8.0017,12.6035,16.5678,75.2812,18.6488,46.1381,128.9083,23.0596,25.5507,17.1777,23.8474,24.7925
RM00908,492.4904,48.3319,31.4111,247.1755,50.1242,9.8442,130.5206,67.3485,250.4069,203.961,761.4794,230.4941,117.3265,19.413,273.4473,121.3298,48.5851
RM03045,81.0101,28.6103,58.3356,188.5623,44.666,21.2681,34.713,51.41,191.7512,404.716,24.5503,73.2686,10.9121,105.3406,218.6637,22.3243,98.0003
RM04432,1,4.9443,2.3559,294.0661,1,2.1055,18.2485,2.8533,606.7884,1364.3686,2.9625,1.6305,2.2418,19.413,463.5353,2.5232,2.8302
RCC0022,423.9103,383.5992,104.1459,59.6132,93.7902,27.5327,266.1566,60.6766,127.0857,157.633,70.6697,109.4423,305.5217,86.9275,111.18,110.6677,81.5286
RM01608,35.29,1,16.3993,129.9491,22.833,5.4221,11.0355,23.981,85.7383,120.1293,8.8501,27.086,3.0095,37.8261,156.2815,7.0926,44.9247
RM03158,35.29,12.833,26.8591,24.4453,22.833,13.5293,22.1686,15.0852,48.7179,142.1903,21.6065,62.6293,8.8123,86.9275,72.4515,25.3706,37.6039
RMC0133,23.86,4.9443,36.3505,12.7226,6.4582,13.8979,12.4467,28.429,38.982,32.8854,44.1756,36.1492,17.1665,118.6159,23.9184,14.7085,30.2831
RCC0153,35.29,36.4989,47.7789,94.7811,11.9165,12.0553,51.9615,16.1971,56.4104,56.1525,77.5386,42.848,72.6203,86.9275,53.5775,109.1445,8.3208
RMC0154,46.72,20.7216,25.9875,71.3359,50.1242,11.6868,54.4704,30.2823,103.1667,87.0378,32.4004,56.0092,23.2854,25.5507,81.6434,28.4169,43.0945
RM00383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RM05373,58.15,16.7773,12.6221,47.8906,6.4582,8.0017,12.6035,16.5678,75.2812,18.6488,46.1381,128.9083,23.0596,25.5507,17.1777,23.8474,24.7925
RCC0163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC10306,1,4.9443,4.3898,1,11.9165,2.1055,3.6657,6.5599,3.1635,7.6183,4.9251,2.3398,3.5063,1,3.8188,5.5695,15.6416
SNK1002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SNK1003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC04073,115.3001,8.8886,8.8449,24.4453,1,19.057,2.0976,16.9385,6.529,5.4122,16.7002,157.7527,16.6923,37.8261,1.2451,4.0463,4.6604
RC03421,2218.4216,1,1.7748,1,22.833,2.474,3.6657,215.2426,24.6786,7.6183,2720.0819,595.9351,2.4451,1,461.5744,2.5232,1
RC08707,46.72,20.7216,14.1717,1,28.2912,17.583,13.7012,18.0505,13.0196,20.8549,15.719,12.5062,11.2734,19.413,9.7016,13.1853,37.6039
RC00417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC01266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RCC0180,115.3001,8.8886,8.8449,24.4453,1,19.057,2.0976,16.9385,6.529,5.4122,16.7002,157.7527,16.6923,37.8261,1.2451,4.0463,4.6604
DMN0020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DMN0072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RC00127,105.87,30.6102,36.8978,190.5622,84.8737,31.0067,504.3044,36.3596,95.0702,106.6866,55.007,182.2923,113.4561,21.4131,11.8242,74.5886,90.8493
RC01072,1,1,1.3874,1,1,1,3.0385,1.3707,1.4808,98.0683,4.9251,49.7044,1.3613,1,1.4902,1,1
RC01083,23.86,40.4432,11.6536,12.7226,17.3747,6.5277,10.2515,12.1199,10.3753,45.122,14.7377,12.2698,9.2413,13.2754,11.54,23.8474,37.6039
RC01135,252.4602,340.2117,1086.6956,282.3434,328.4948,58.4876,118.4467,399.0909,177.4479,111.3049,230.6157,496.6348,103.3502,1922.094,114.7342,400.0684,553.7188
RC01054,13.43,25.6659,19.7236,13.7226,29.2912,11.5813,28.8136,24.981,22.4334,28.4732,16.7189,14.846,24.308,8.1377,25.1636,23.3242,25.7926
RC04144,1,1,1.8717,1,1,1,1.3136,1,1.4808,27.4732,1,1.4729,1.5645,1,2.103,2.5232,1
RC04325,1,1,1.8717,1,1,1,1.3136,1,1.4808,27.4732,1,1.4729,1.5645,1,2.103,2.5232,1
RC04463,1,1,1.5811,1,6.4582,1,1.3136,2.112,1.7212,91.45,1,4.5464,6.2835,1,1.4902,5.5695,1
RC04208,1,1,1.8717,1,1,1,1.3136,1,1.4808,27.4732,1,1.4729,1.5645,1,2.103,2.5232,1
RC04209,12.43,1,4.4866,1,28.2912,48.5378,4.1361,8.4132,3.8847,874.6148,4.9251,4.6253,7.8414,13.2754,1.9805,208.15,2.8302
RC04591,12.43,1,4.4866,1,28.2912,48.5378,4.1361,8.4132,3.8847,874.6148,4.9251,4.6253,7.8414,13.2754,1.9805,208.15,2.8302
RC04559,23.86,40.4432,11.6536,12.7226,17.3747,6.5277,10.2515,12.1199,10.3753,45.122,14.7377,12.2698,9.2413,13.2754,11.54,23.8474,37.6039
RC04560,1,24.6659,3.4213,1,1,1.737,1.6272,18.0505,4.1251,104.6866,86.3699,10.2207,173.1868,7.1377,1.4902,92.3897,1
RC01127,1,24.6659,3.4213,1,1,1.737,1.6272,18.0505,4.1251,104.6866,86.3699,10.2207,173.1868,7.1377,1.4902,92.3897,1
RC01126,620.2204,208.1048,232.8266,143.6717,232.2464,51.6433,3012.0808,375.5153,753.745,190.5183,410.2245,270.0864,322.4239,843.8622,551.8164,229.9512,109.1513
RC01863,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC01132,1,16.7773,9.8134,821.585,6.4582,4.6851,544.1712,33.2476,62.7808,195.1366,10.8126,7.8565,8.3381,7.1377,7.7407,13.1853,15.6416
RC00185,1,8.8886,22.0166,141.6717,11.9165,8.3702,4.9201,6.9306,90.4259,93.6561,4.9251,5.0193,2.287,105.3406,215.8448,5.5695,33.9435
RC00183,620.2204,208.1048,232.8266,143.6717,232.2464,51.6433,3012.0808,375.5153,753.745,190.5183,410.2245,270.0864,322.4239,843.8622,551.8164,229.9512,109.1513
RC01561,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC00190,2,84.8308,22.9197,822.585,45.6659,9.0017,555.0499,44.6261,92.5077,288.7927,19.6627,13.191,66.8466,38.8261,13.7656,40.0791,40.4341
RC02748,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC02557,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC02088,620.2204,208.1048,232.8266,143.6717,232.2464,51.6433,3012.0808,375.5153,753.745,190.5183,410.2245,270.0864,322.4239,843.8622,551.8164,229.9512,109.1513
RC01547,266.8901,63.1648,145.6926,273.6207,276.9123,63.6986,719.8131,187.107,423.4844,167.2512,267.96,445.3348,189.4632,439.7754,230.9781,144.1309,159.5665
RC02017,1,1,1.4843,1,11.9165,1.3685,1.1568,3.4826,1.4808,1,1,1.8669,6.4415,1,1.3677,1,2.8302
RC01138,379.1903,297.8241,390.0805,412.2925,111.1649,73.8595,112.8609,140.2569,319.6783,293.205,451.4188,304.7084,213.4289,732.384,109.116,309.6787,141.0948
RC01137,1123.1408,2085.602,3549.2827,12276.6065,499.7005,894.4259,2693.1401,1775.5055,1780.0994,1624.4821,746.798,1282.9498,625.7714,4017.0431,1625.0601,897.096,5283.1113
RC00089,83.0101,168.6615,64.5001,26.4452,13.9165,16.2664,87.2041,41.5488,64.3001,16.2366,284.6227,63.2107,242.9687,27.5508,17.7071,342.6651,10.3208
RC00191,253.4601,218.9377,122.6759,48.8906,29.2912,84.9148,118.0354,62.4179,136.3793,26.2671,299.3229,184.2082,433.0314,63.3768,15.2363,568.6162,23.9624
RC00509,69.5801,48.3319,31.6048,12.7226,115.6232,644.0501,110.6064,20.6451,7.6108,7.6183,38.288,13.4519,75.5556,1,5.167,25.3706,30.2831
RC00529,69.5801,48.3319,31.6048,12.7226,115.6232,644.0501,110.6064,20.6451,7.6108,7.6183,38.288,13.4519,75.5556,1,5.167,25.3706,30.2831
RC00961,164.0201,55.2762,862.4841,109.5037,58.5824,240.5833,396.3251,76.6498,678.3002,165.0452,55.0256,268.6433,54.6444,482.7391,429.7678,72.5424,90.0192
RC00722,1123.1408,2085.602,3549.2827,12276.6065,499.7005,894.4259,2693.1401,1775.5055,1780.0994,1624.4821,746.798,1282.9498,625.7714,4017.0431,1625.0601,897.096,5283.1113
RC00720,12.43,12.833,6.2299,1,11.9165,4.6851,5.7041,9.8959,6.4088,14.2366,2.9625,6.4379,8.7446,7.1377,4.9219,16.2316,17.4718
RC01134,103.8701,190.3275,132.4263,458.183,71.9572,116.3437,85.3609,103.3027,83.3343,137.7781,102.0702,152.4724,35.0038,449.0507,80.0502,109.1445,321.284
RC01130,23.86,20.7216,13.978,12.7226,50.1242,20.531,11.8195,60.3059,7.4906,23.061,16.7002,17.6289,20.8243,7.1377,10.437,34.5096,77.8682
RC01230,103.8701,28.6103,25.5032,47.8906,110.1649,15.0034,17.4645,64.0125,15.9043,23.061,38.288,51.2806,34.1007,43.9638,15.0942,40.6022,76.038
RC01231,103.8701,28.6103,25.5032,47.8906,110.1649,15.0034,17.4645,64.0125,15.9043,23.061,38.288,51.2806,34.1007,43.9638,15.0942,40.6022,76.038
RC02719,620.2204,208.1048,232.8266,143.6717,232.2464,51.6433,3012.0808,375.5153,753.745,190.5183,410.2245,270.0864,322.4239,843.8622,551.8164,229.9512,109.1513
RC02297,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC02142,1,16.7773,9.8134,821.585,6.4582,4.6851,544.1712,33.2476,62.7808,195.1366,10.8126,7.8565,8.3381,7.1377,7.7407,13.1853,15.6416
RC02103,1,1,1.0969,12.7226,6.4582,1.3685,32.3609,4.7066,2.202,3.2061,1,1.1576,1.2258,1,1.3677,1,1
RC02107,1,1,1.0969,12.7226,6.4582,1.3685,32.3609,4.7066,2.202,3.2061,1,1.1576,1.2258,1,1.3677,1,1
RC01768,1,1,1.0969,12.7226,6.4582,1.3685,32.3609,4.7066,2.202,3.2061,1,1.1576,1.2258,1,1.3677,1,1
RC01769,1,1,1.0969,12.7226,6.4582,1.3685,32.3609,4.7066,2.202,3.2061,1,1.1576,1.2258,1,1.3677,1,1
RC01227,620.2204,208.1048,232.8266,143.6717,232.2464,51.6433,3012.0808,375.5153,753.745,190.5183,410.2245,270.0864,322.4239,843.8622,551.8164,229.9512,109.1513
RC02147,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC01229,2,84.8308,22.9197,822.585,45.6659,9.0017,555.0499,44.6261,92.5077,288.7927,19.6627,13.191,66.8466,38.8261,13.7656,40.0791,40.4341
RC01969,1,48.3319,4.5835,376.1246,28.2912,3.9481,5688.7741,1,1435.6607,120.1293,4.9251,2.5762,2.7612,25.5507,24.041,2.5232,1
RC00332,23.86,99.608,33.3481,47.8906,28.2912,33.0604,14.1716,72.9084,5.5675,62.7707,129.5456,26.9284,220.9863,7.1377,5.5347,51.2643,87.0191
